Bike Name,Price,Feature,Value,Section Title
Ducati Diavel 1260,21.49 - 24.99 Lakh,Top Speed,179 kmph,Performance
Ducati Diavel 1260,21.49 - 24.99 Lakh,Peak Power,164.2 PS @ 9500 rpm,Motor & Battery
Ducati Diavel 1260,21.49 - 24.99 Lakh,Drive Type,Chain Drive,Motor & Battery
Ducati Diavel 1260,21.49 - 24.99 Lakh,Transmission,Manual,Motor & Battery
Ducati Diavel 1260,21.49 - 24.99 Lakh,Suspension Front,48 mm Ohlins Adjustable USD Fork,Underpinnings
Ducati Diavel 1260,21.49 - 24.99 Lakh,Suspension Rear,"Ohlins Fully Adjustable Monoshock, single side swingarm",Underpinnings
Ducati Diavel 1260,21.49 - 24.99 Lakh,Brakes Front,Disc,Underpinnings
Ducati Diavel 1260,21.49 - 24.99 Lakh,Brakes Rear,Disc,Underpinnings
Ducati Diavel 1260,21.49 - 24.99 Lakh,ABS,Dual Channel,Underpinnings
Ducati Diavel 1260,21.49 - 24.99 Lakh,Tyre Size,"Front :-120/70-ZR17, Rear :- 240/45-ZR17",Underpinnings
Ducati Diavel 1260,21.49 - 24.99 Lakh,Wheel Size,"Front :-431.8 mm,Rear :-431.8 mm",Underpinnings
Ducati Diavel 1260,21.49 - 24.99 Lakh,Wheels Type,Alloy,Underpinnings
Ducati Diavel 1260,21.49 - 24.99 Lakh,Frame,Tubular Steel Trellis Frame,Underpinnings
Ducati Diavel 1260,21.49 - 24.99 Lakh,Tubeless Tyre,Tubeless,Underpinnings
Ducati Diavel 1260,21.49 - 24.99 Lakh,Mobile Application,Yes,What’s Included
Ducati Panigale V2,20.68 - 24.13 Lakh,Engine Type,"Superquadro: L - twin cylinder, 4 Valve per cylinder, Desmodromic, Liquid cooled",Engine and Transmission
Ducati Panigale V2,20.68 - 24.13 Lakh,Displacement,955 cc,Engine and Transmission
Ducati Panigale V2,20.68 - 24.13 Lakh,Max Torque,104 Nm @ 9000 rpm,Engine and Transmission
Ducati Panigale V2,20.68 - 24.13 Lakh,No. of Cylinders,2,Engine and Transmission
Ducati Panigale V2,20.68 - 24.13 Lakh,Cooling System,Liquid Cooled,Engine and Transmission
Ducati Panigale V2,20.68 - 24.13 Lakh,Valve Per Cylinder,4,Engine and Transmission
Ducati Panigale V2,20.68 - 24.13 Lakh,Starting,Self Start Only,Engine and Transmission
Ducati Panigale V2,20.68 - 24.13 Lakh,Fuel Supply,Fuel Injection,Engine and Transmission
Ducati Panigale V2,20.68 - 24.13 Lakh,Clutch,Hydraulically controlled slipper and self-servo wet multiplate clutch. Self bleeding master cylinder,Engine and Transmission
Ducati Panigale V2,20.68 - 24.13 Lakh,Gear Box,6 Speed,Engine and Transmission
Ducati Panigale V2,20.68 - 24.13 Lakh,Bore,100 mm,Engine and Transmission
Ducati Panigale V2,20.68 - 24.13 Lakh,Stroke,60.8 mm,Engine and Transmission
Ducati Panigale V2,20.68 - 24.13 Lakh,Compression Ratio,12.5 : 1,Engine and Transmission
Ducati Panigale V2,20.68 - 24.13 Lakh,Emission Type,bs6-2.0,Engine and Transmission
Ducati Panigale V2,20.68 - 24.13 Lakh,Bluetooth Connectivity,Bluetooth,Features
Ducati Panigale V2,20.68 - 24.13 Lakh,Navigation,Yes,Features
Ducati Panigale V2,20.68 - 24.13 Lakh,Anti Theft Alarm,Yes,Features
Ducati Panigale V2,20.68 - 24.13 Lakh,Music Control,Yes,Features
Ducati Panigale V2,20.68 - 24.13 Lakh,Additional Features Of Variant,"Exhaust - 2-1-2-1 system, with 2 catalytic converters and 2 lambda probes, Rake - 24°, Trail - 99 mm, Bosch Cornering ABS EVO, Ducati Wheelie Control EVO, Auto Tyre Calibration, Ducati Quick Shift, Auto-off indicators, Ducati Data Analyser with GPS module, Ducati Lap Timer",Features
Ducati Panigale V2,20.68 - 24.13 Lakh,Seat Type,Split,Features
Ducati Panigale V2,20.68 - 24.13 Lakh,Passenger Footrest,Yes,Features
Ducati Panigale V2,20.68 - 24.13 Lakh,Riding Modes,Yes,Features and Safety
Ducati Panigale V2,20.68 - 24.13 Lakh,Traction Control,Yes,Features and Safety
Ducati Panigale V2,20.68 - 24.13 Lakh,Power Modes,Yes,Features and Safety
Ducati Panigale V2,20.68 - 24.13 Lakh,Additional Features,"Exhaust - 2-1-2-1 system, with 2 catalytic converters and 2 lambda probes, Rake - 24°, Trail - 99 mm, Bosch Cornering ABS EVO, Ducati Wheelie Control EVO, Auto Tyre Calibration, Ducati Quick Shift, Auto-off indicators, Ducati Data Analyser with GPS module, Ducati Lap Timer",Features and Safety
Ducati Panigale V2,20.68 - 24.13 Lakh,Passenger Footrest,Yes,Features and Safety
Ducati Panigale V2,20.68 - 24.13 Lakh,Display,Digital unit with 4.3 TFT colour Display,Features and Safety
Ducati Panigale V2,20.68 - 24.13 Lakh,Overall Mileage,16.6 kmpl,Mileage and Performance
Ducati Panigale V2,20.68 - 24.13 Lakh,Fuel Capacity,17 L,Dimensions and Capacity
Ducati Panigale V2,20.68 - 24.13 Lakh,Saddle Height,835 mm,Dimensions and Capacity
Ducati Panigale V2,20.68 - 24.13 Lakh,Wheelbase,1438 mm,Dimensions and Capacity
Ducati Panigale V2,20.68 - 24.13 Lakh,Dry Weight,174.5 kg,Dimensions and Capacity
Ducati Panigale V2,20.68 - 24.13 Lakh,Kerb Weight,197 kg,Dimensions and Capacity
Ducati Panigale V2,20.68 - 24.13 Lakh,Headlight,LED,Electricals
Ducati Panigale V2,20.68 - 24.13 Lakh,Tail Light,LED,Electricals
Ducati Panigale V2,20.68 - 24.13 Lakh,Turn Signal Lamp,LED,Electricals
Ducati Panigale V2,20.68 - 24.13 Lakh,DRLs,Yes,Electricals
Ducati Panigale V2,20.68 - 24.13 Lakh,Front Brake Diameter,320 mm,Tyres and Brakes
Ducati Panigale V2,20.68 - 24.13 Lakh,Rear Brake Diameter,245 mm,Tyres and Brakes
Ducati Panigale V2,20.68 - 24.13 Lakh,Peak Power,157.15 PS @ 10750 rpm,Motor & Battery
Ducati Panigale V2,20.68 - 24.13 Lakh,Drive Type,Chain Drive,Motor & Battery
Ducati Panigale V2,20.68 - 24.13 Lakh,Battery Type,Li-ion,Motor & Battery
Ducati Panigale V2,20.68 - 24.13 Lakh,Suspension Front,"Ohlins NIX30 43 mm with TiN treatment, Fully adjustable usd fork 120 mm",Underpinnings
Ducati Panigale V2,20.68 - 24.13 Lakh,Suspension Rear,Fully adjustable Ohlins TTX36 monoshock. Aluminum single - sided swingarm 130 mm,Underpinnings
Ducati Panigale V2,20.68 - 24.13 Lakh,Brakes Front,Disc,Underpinnings
Ducati Panigale V2,20.68 - 24.13 Lakh,Brakes Rear,Disc,Underpinnings
Ducati Panigale V2,20.68 - 24.13 Lakh,Tyre Size,Front :-120/70-17 Rear :-180/60-17,Underpinnings
Ducati Panigale V2,20.68 - 24.13 Lakh,Wheel Size,"Front :-431.8 mm,Rear :-431.8 mm",Underpinnings
Ducati Panigale V2,20.68 - 24.13 Lakh,Wheels Type,Alloy,Underpinnings
Ducati Panigale V2,20.68 - 24.13 Lakh,Frame,Monocoque Aluminium,Underpinnings
Ducati Panigale V2,20.68 - 24.13 Lakh,Anti Theft Alarm,Yes,App Features
Ducati Panigale V2,20.68 - 24.13 Lakh,Navigation assist,Yes,App Features
Ducati SuperSport 950,16.06 - 19.11 Lakh,Engine Type,"Testastretta 11°, L-Twin cylinder, 4 valve per cylinder, Desmodromic, liquid cooled",Engine and Transmission
Ducati SuperSport 950,16.06 - 19.11 Lakh,Displacement,937 cc,Engine and Transmission
Ducati SuperSport 950,16.06 - 19.11 Lakh,Max Torque,93 Nm @ 6500 rpm,Engine and Transmission
Ducati SuperSport 950,16.06 - 19.11 Lakh,No. of Cylinders,2,Engine and Transmission
Ducati SuperSport 950,16.06 - 19.11 Lakh,Cooling System,Liquid Cooled,Engine and Transmission
Ducati SuperSport 950,16.06 - 19.11 Lakh,Valve Per Cylinder,4,Engine and Transmission
Ducati SuperSport 950,16.06 - 19.11 Lakh,Starting,Self Start Only,Engine and Transmission
Ducati SuperSport 950,16.06 - 19.11 Lakh,Fuel Supply,Fuel Injection,Engine and Transmission
Ducati SuperSport 950,16.06 - 19.11 Lakh,Clutch,Slipper and self-servo wet multiplate clutch with hydraulic control. Self bleeding master cylinder.,Engine and Transmission
Ducati SuperSport 950,16.06 - 19.11 Lakh,Gear Box,6 speed,Engine and Transmission
Ducati SuperSport 950,16.06 - 19.11 Lakh,Bore,94 mm,Engine and Transmission
Ducati SuperSport 950,16.06 - 19.11 Lakh,Stroke,67.5 mm,Engine and Transmission
Ducati SuperSport 950,16.06 - 19.11 Lakh,Compression Ratio,"12,6± 0.5 :1",Engine and Transmission
Ducati SuperSport 950,16.06 - 19.11 Lakh,Emission Type,bs6-2.0,Engine and Transmission
Ducati SuperSport 950,16.06 - 19.11 Lakh,Instrument Console,Digital,Features
Ducati SuperSport 950,16.06 - 19.11 Lakh,Anti Theft Alarm,Yes,Features
Ducati SuperSport 950,16.06 - 19.11 Lakh,Speedometer,Digital,Features
Ducati SuperSport 950,16.06 - 19.11 Lakh,Techometer,Digital,Features
Ducati SuperSport 950,16.06 - 19.11 Lakh,Tripmeter,Digital,Features
Ducati SuperSport 950,16.06 - 19.11 Lakh,Odometer,Digital,Features
Ducati SuperSport 950,16.06 - 19.11 Lakh,Additional Features Of Variant,"Wheelie Control, Ducati Multimedia System, Passenger seat cowl",Features
Ducati SuperSport 950,16.06 - 19.11 Lakh,Seat Type,Split,Features
Ducati SuperSport 950,16.06 - 19.11 Lakh,Clock,Digital,Features
Ducati SuperSport 950,16.06 - 19.11 Lakh,Stepup Seat,Yes,Features
Ducati SuperSport 950,16.06 - 19.11 Lakh,Passenger Footrest,Yes,Features
Ducati SuperSport 950,16.06 - 19.11 Lakh,Pass Switch,Yes,Features and Safety
Ducati SuperSport 950,16.06 - 19.11 Lakh,Clock,Digital,Features and Safety
Ducati SuperSport 950,16.06 - 19.11 Lakh,Riding Modes,Yes,Features and Safety
Ducati SuperSport 950,16.06 - 19.11 Lakh,Traction Control,Yes,Features and Safety
Ducati SuperSport 950,16.06 - 19.11 Lakh,Power Modes,Yes,Features and Safety
Ducati SuperSport 950,16.06 - 19.11 Lakh,Adjustable Windscreen,Yes,Features and Safety
Ducati SuperSport 950,16.06 - 19.11 Lakh,Additional Features,"Wheelie Control, Ducati Multimedia System, Passenger seat cowl",Features and Safety
Ducati SuperSport 950,16.06 - 19.11 Lakh,Stepup Seat,Yes,Features and Safety
Ducati SuperSport 950,16.06 - 19.11 Lakh,Passenger Footrest,Yes,Features and Safety
Ducati SuperSport 950,16.06 - 19.11 Lakh,Display,Yes,Features and Safety
Ducati SuperSport 950,16.06 - 19.11 Lakh,Overall Mileage,17 kmpl,Mileage and Performance
Ducati SuperSport 950,16.06 - 19.11 Lakh,Body Type,Sports Bikes,Chassis and Suspension
Ducati SuperSport 950,16.06 - 19.11 Lakh,Width,750 mm,Dimensions and Capacity
Ducati SuperSport 950,16.06 - 19.11 Lakh,Length,2070 mm,Dimensions and Capacity
Ducati SuperSport 950,16.06 - 19.11 Lakh,Height,1186 mm,Dimensions and Capacity
Ducati SuperSport 950,16.06 - 19.11 Lakh,Fuel Capacity,16 L,Dimensions and Capacity
Ducati SuperSport 950,16.06 - 19.11 Lakh,Saddle Height,810 mm,Dimensions and Capacity
Ducati SuperSport 950,16.06 - 19.11 Lakh,Wheelbase,1478 mm,Dimensions and Capacity
Ducati SuperSport 950,16.06 - 19.11 Lakh,Dry Weight,184 kg,Dimensions and Capacity
Ducati SuperSport 950,16.06 - 19.11 Lakh,Kerb Weight,210 kg,Dimensions and Capacity
Ducati SuperSport 950,16.06 - 19.11 Lakh,Headlight,LED,Electricals
Ducati SuperSport 950,16.06 - 19.11 Lakh,Tail Light,LED,Electricals
Ducati SuperSport 950,16.06 - 19.11 Lakh,Turn Signal Lamp,LED,Electricals
Ducati SuperSport 950,16.06 - 19.11 Lakh,DRLs,Yes,Electricals
Ducati SuperSport 950,16.06 - 19.11 Lakh,LED Tail Lights,Yes,Electricals
Ducati SuperSport 950,16.06 - 19.11 Lakh,Low Battery Indicator,Yes,Electricals
Ducati SuperSport 950,16.06 - 19.11 Lakh,Low Oil Indicator,Yes,Electricals
Ducati SuperSport 950,16.06 - 19.11 Lakh,Low Fuel Indicator,Yes,Electricals
Ducati SuperSport 950,16.06 - 19.11 Lakh,Front Brake Diameter,320 mm,Tyres and Brakes
Ducati SuperSport 950,16.06 - 19.11 Lakh,Rear Brake Diameter,245 mm,Tyres and Brakes
Ducati SuperSport 950,16.06 - 19.11 Lakh,Radial Tyre,Yes,Tyres and Brakes
Ducati SuperSport 950,16.06 - 19.11 Lakh,Tyre Brand,Pirelli,Tyres and Brakes
Ducati SuperSport 950,16.06 - 19.11 Lakh,Peak Power,110.1 PS @ 9000 rpm,Motor & Battery
Ducati SuperSport 950,16.06 - 19.11 Lakh,Drive Type,Chain Drive,Motor & Battery
Ducati SuperSport 950,16.06 - 19.11 Lakh,Transmission,Manual,Motor & Battery
Ducati SuperSport 950,16.06 - 19.11 Lakh,Suspension Front,Fully adjustable Æ 48 mm usd Öhlins fork with TiN treatment,Underpinnings
Ducati SuperSport 950,16.06 - 19.11 Lakh,Suspension Rear,Progressive linkage with fully adjustable Öhlins monoshock. Aluminium single-sided swingarm,Underpinnings
Ducati SuperSport 950,16.06 - 19.11 Lakh,Brakes Front,Disc,Underpinnings
Ducati SuperSport 950,16.06 - 19.11 Lakh,Brakes Rear,Disc,Underpinnings
Ducati SuperSport 950,16.06 - 19.11 Lakh,ABS,Dual Channel,Underpinnings
Ducati SuperSport 950,16.06 - 19.11 Lakh,Tyre Size,Front :-120/70-17 Rear :-180/55-17,Underpinnings
Ducati SuperSport 950,16.06 - 19.11 Lakh,Wheel Size,"Front :-431.8 mm,Rear :-431.8 mm",Underpinnings
Ducati SuperSport 950,16.06 - 19.11 Lakh,Wheels Type,Alloy,Underpinnings
Ducati SuperSport 950,16.06 - 19.11 Lakh,Frame,Tubular steel Trellis frame attached to the chylinders head,Underpinnings
Ducati SuperSport 950,16.06 - 19.11 Lakh,Tubeless Tyre,Tubeless,Underpinnings
Ducati SuperSport 950,16.06 - 19.11 Lakh,Anti Theft Alarm,Yes,App Features
Ducati SuperSport 950,16.06 - 19.11 Lakh,Low battery alert,Yes,App Features
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Engine Type,"L-Twin, Desmodromic distribution, 2 valves per cylinder, air cooled",Engine and Transmission
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Displacement,803 cc,Engine and Transmission
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Max Torque,66.2 Nm @ 5750 rpm,Engine and Transmission
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Cooling System,Air Cooled,Engine and Transmission
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Valve Per Cylinder,2,Engine and Transmission
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Starting,Self Start Only,Engine and Transmission
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Fuel Supply,Fuel Injection,Engine and Transmission
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Clutch,Hydraulically controlled slipper and self-servo wet multiplate clutch,Engine and Transmission
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Gear Box,6 speed,Engine and Transmission
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Bore,88 mm,Engine and Transmission
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Stroke,66 mm,Engine and Transmission
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Compression Ratio,11:1,Engine and Transmission
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Emission Type,bs6-2.0,Engine and Transmission
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Instrument Console,Digital,Features
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,USB Charging Port,Yes,Features
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Speedometer,Digital,Features
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Techometer,Digital,Features
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Tripmeter,Digital,Features
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Odometer,Digital,Features
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Additional Features Of Variant,Ducati Multimedia System,Features
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Seat Type,Single,Features
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Body Graphics,Yes,Features
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Passenger Footrest,Yes,Features
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Pass Switch,Yes,Features and Safety
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Additional Features,Ducati Multimedia System,Features and Safety
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Passenger Footrest,Yes,Features and Safety
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Display,Yes,Features and Safety
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Overall Mileage,19.6 kmpl,Mileage and Performance
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Body Type,Sports Naked Bikes,Chassis and Suspension
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Body Graphics,Yes,Chassis and Suspension
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Width,940 mm,Dimensions and Capacity
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Length,2200 mm,Dimensions and Capacity
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Height,1213 mm,Dimensions and Capacity
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Fuel Capacity,13.5 L,Dimensions and Capacity
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Saddle Height,840-860 mm,Dimensions and Capacity
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Wheelbase,1505 mm,Dimensions and Capacity
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Dry Weight,193 kg,Dimensions and Capacity
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Kerb Weight,209 kg,Dimensions and Capacity
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Headlight,LED,Electricals
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Tail Light,LED,Electricals
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Turn Signal Lamp,LED,Electricals
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,DRLs,Yes,Electricals
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Front Brake Diameter,330 mm,Tyres and Brakes
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Rear Brake Diameter,245 mm,Tyres and Brakes
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Peak Power,72.8 PS @ 8250 rpm,Motor & Battery
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Drive Type,Chain Drive,Motor & Battery
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Transmission,Manual,Motor & Battery
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Suspension Front,46 mm fully adjustable usd forks,Underpinnings
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Suspension Rear,"Kayaba rear shock, pre-load and rebound adjustable. Aluminium double-sided swingarm",Underpinnings
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Brakes Front,Disc,Underpinnings
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Brakes Rear,Disc,Underpinnings
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,ABS,Dual Channel,Underpinnings
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Tyre Size,Front :-120/70-19 Rear :-170/60-17,Underpinnings
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Wheel Size,Front :-3.00 x 19 inch Rear :-4.50 x 17 inch,Underpinnings
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Wheels Type,Spoke,Underpinnings
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Frame,Tubular steel Trellis frame,Underpinnings
Ducati Scrambler Desert Sled,10.99 - 12.09 Lakh,Tubeless Tyre,Tubeless,Underpinnings
Ducati DesertX,18.33 Lakh,Engine Type,11° twin-cylinder unit with desmodromic distribution,Engine and Transmission
Ducati DesertX,18.33 Lakh,Displacement,937 cc,Engine and Transmission
Ducati DesertX,18.33 Lakh,Max Torque,92 Nm @ 6500 rpm,Engine and Transmission
Ducati DesertX,18.33 Lakh,Cooling System,Liquid Cooled,Engine and Transmission
Ducati DesertX,18.33 Lakh,Starting,Self Start Only,Engine and Transmission
Ducati DesertX,18.33 Lakh,Fuel Supply,Fuel Injection,Engine and Transmission
Ducati DesertX,18.33 Lakh,Gear Box,6 Speed,Engine and Transmission
Ducati DesertX,18.33 Lakh,Emission Type,bs6-2.0,Engine and Transmission
Ducati DesertX,18.33 Lakh,Instrument Console,Digital,Features
Ducati DesertX,18.33 Lakh,Music Control,Yes,Features
Ducati DesertX,18.33 Lakh,Speedometer,Digital,Features
Ducati DesertX,18.33 Lakh,Tripmeter,Digital,Features
Ducati DesertX,18.33 Lakh,Additional Features Of Variant,"Engine Brake Control, Ducati Wheelie Control, Ducati Multimedia System",Features
Ducati DesertX,18.33 Lakh,Seat Type,Split,Features
Ducati DesertX,18.33 Lakh,Speedometer,Digital,Features and Safety
Ducati DesertX,18.33 Lakh,Tripmeter,Digital,Features and Safety
Ducati DesertX,18.33 Lakh,Fuel Gauge,Digital,Features and Safety
Ducati DesertX,18.33 Lakh,Riding Modes,Yes,Features and Safety
Ducati DesertX,18.33 Lakh,Traction Control,Yes,Features and Safety
Ducati DesertX,18.33 Lakh,Power Modes,Yes,Features and Safety
Ducati DesertX,18.33 Lakh,Quick Shifter,Yes,Features and Safety
Ducati DesertX,18.33 Lakh,Adjustable Windscreen,Yes,Features and Safety
Ducati DesertX,18.33 Lakh,Additional Features,"Engine Brake Control, Ducati Wheelie Control, Ducati Multimedia System",Features and Safety
Ducati DesertX,18.33 Lakh,Display,5” full-TFT colour display,Features and Safety
Ducati DesertX,18.33 Lakh,Overall Mileage,17.8 kmpl,Mileage and Performance
Ducati DesertX,18.33 Lakh,Body Type,Adventure Tourer Bikes,Chassis and Suspension
Ducati DesertX,18.33 Lakh,Fuel Capacity,21 L,Dimensions and Capacity
Ducati DesertX,18.33 Lakh,Saddle Height,865 mm,Dimensions and Capacity
Ducati DesertX,18.33 Lakh,Ground Clearance,250 mm,Dimensions and Capacity
Ducati DesertX,18.33 Lakh,Dry Weight,202 kg,Dimensions and Capacity
Ducati DesertX,18.33 Lakh,Load Carrying Capacity,240 kg,Dimensions and Capacity
Ducati DesertX,18.33 Lakh,Headlight,LED,Electricals
Ducati DesertX,18.33 Lakh,Tail Light,LED,Electricals
Ducati DesertX,18.33 Lakh,Turn Signal Lamp,LED,Electricals
Ducati DesertX,18.33 Lakh,DRLs,Yes,Electricals
Ducati DesertX,18.33 Lakh,Front Brake Diameter,320 mm,Tyres and Brakes
Ducati DesertX,18.33 Lakh,Rear Brake Diameter,265 mm,Tyres and Brakes
Ducati DesertX,18.33 Lakh,Peak Power,111.52 PS @ 9250 rpm,Motor & Battery
Ducati DesertX,18.33 Lakh,Drive Type,Chain Drive,Motor & Battery
Ducati DesertX,18.33 Lakh,Transmission,Manual,Motor & Battery
Ducati DesertX,18.33 Lakh,Suspension Front,upside-down Kayaba front fork 230 mm,Underpinnings
Ducati DesertX,18.33 Lakh,Suspension Rear,"Aluminum swing arm, allows 220 mm of rear wheel travel",Underpinnings
Ducati DesertX,18.33 Lakh,Brakes Front,Double Disc,Underpinnings
Ducati DesertX,18.33 Lakh,Brakes Rear,Disc,Underpinnings
Ducati DesertX,18.33 Lakh,ABS,Dual Channel,Underpinnings
Ducati DesertX,18.33 Lakh,Tyre Size,Front :-90/90-21 Rear :-150/70-18,Underpinnings
Ducati DesertX,18.33 Lakh,Wheel Size,"Front :-533.4 mm,Rear :-457.2 mm",Underpinnings
